DataJamID,RECORD_ID,YEAR,MONTH,Gas_USE_kBtu
280,623599,2010,06,1200
280,623600,2010,07,1300
280,623601,2010,08,900
280,623602,2010,09,1200
280,623603,2010,10,1200
280,623604,2010,11,1200
280,623605,2010,12,2000
283,623606,2010,01,8800
283,623607,2010,02,4100
283,623608,2010,03,6700
283,623609,2010,04,1900
283,623610,2010,05,1300
283,623611,2010,06,900
283,623612,2010,07,800
283,623613,2010,08,700
283,623614,2010,09,1000
283,623615,2010,10,900
283,623616,2010,11,1500
283,623617,2010,12,3700
284,623618,2010,01,7100
284,623619,2010,02,3100
284,623620,2010,03,5900
284,623621,2010,04,2800
284,623622,2010,05,1900
284,623623,2010,06,1900
284,623624,2010,07,1800
284,623625,2010,08,1800
284,623626,2010,09,2000
284,623627,2010,10,1900
284,623628,2010,11,2400
284,623629,2010,12,5000
288,623630,2010,01,9400
288,623631,2010,02,5900
288,623632,2010,03,7700
288,623633,2010,04,3800
288,623634,2010,05,1300
288,623635,2010,06,1000
288,623636,2010,07,1200
288,623637,2010,08,1000
288,623638,2010,09,1300
288,623639,2010,10,1200
288,623640,2010,11,2100
288,623641,2010,12,4400
290,623642,2010,01,2200
290,623643,2010,02,2100
290,623644,2010,03,2100
290,623645,2010,04,2100
290,623646,2010,05,2000
290,623647,2010,06,1500
290,623648,2010,07,1300
290,623649,2010,08,1700
290,623650,2010,09,1400
290,623651,2010,10,1600
290,623652,2010,11,1700
290,623653,2010,12,1800
292,623654,2010,01,3600
292,623655,2010,02,4400
292,623656,2010,03,4000
292,623657,2010,04,3000
292,623658,2010,05,2000
292,623659,2010,06,1600
292,623660,2010,07,1400
292,623661,2010,08,1400
292,623662,2010,09,1600
292,623663,2010,10,1600
292,623664,2010,11,1900
292,623665,2010,12,2000
293,623666,2010,01,7400
293,623667,2010,02,7600
293,623668,2010,03,7500
293,623669,2010,04,4600
293,623670,2010,05,1200
293,623671,2010,06,900
293,623672,2010,07,900
293,623673,2010,08,1000
293,623674,2010,09,900
293,623675,2010,10,900
293,623676,2010,11,1200
293,623677,2010,12,1000
294,623690,2010,01,5200
294,623691,2010,02,3300
294,623692,2010,03,3900
294,623693,2010,04,1400
294,623694,2010,05,1200
294,623695,2010,06,800
294,623696,2010,07,800
294,623697,2010,08,400
294,623698,2010,09,500
294,623699,2010,10,600
294,623700,2010,11,800
294,623701,2010,12,1400
299,623702,2010,01,8700
299,623703,2010,02,5000
299,623704,2010,03,7600
299,623705,2010,04,3700
299,623706,2010,05,1400
299,623707,2010,06,1000
299,623708,2010,07,1300
299,623709,2010,08,1200
299,623710,2010,09,1400
299,623711,2010,10,900
299,623712,2010,11,1600
299,623713,2010,12,3700
306,623714,2010,01,8600
306,623715,2010,02,3600
306,623716,2010,03,5100
306,623717,2010,04,1200
306,623718,2010,05,700
306,623719,2010,06,900
306,623720,2010,07,1300
306,623721,2010,08,800
306,623722,2010,09,700
306,623723,2010,10,700
306,623724,2010,11,1700
306,623725,2010,12,3600
320,623726,2010,01,5000
320,623727,2010,02,2800
320,623728,2010,03,5100
320,623729,2010,04,2100
320,623730,2010,05,1600
320,623731,2010,06,1000
320,623732,2010,07,1000
320,623733,2010,08,900
320,623734,2010,09,1000
320,623735,2010,10,1300
320,623736,2010,11,1600
320,623737,2010,12,2300
325,623738,2010,01,5900
325,623739,2010,02,4200
325,623740,2010,03,6800
325,623741,2010,04,400
325,623742,2010,05,2200
325,623743,2010,06,700
325,623744,2010,07,600
325,623745,2010,08,500
325,623746,2010,09,800
325,623747,2010,10,900
325,623748,2010,11,1300
325,623749,2010,12,3300
329,623750,2010,01,5400
329,623751,2010,02,3700
329,623752,2010,03,4900
329,623753,2010,04,2400
329,623754,2010,05,2200
329,623755,2010,06,1400
329,623756,2010,07,1300
329,623757,2010,08,1200
329,623758,2010,09,1000
329,623759,2010,10,1400
329,623760,2010,11,1300
329,623761,2010,12,1600
331,623762,2010,01,8900
331,623763,2010,02,4300
331,623764,2010,03,6600
331,623765,2010,04,2700
331,623766,2010,05,3000
331,623767,2010,06,3700
331,623768,2010,07,4600
331,623769,2010,08,3800
331,623770,2010,09,4100
331,623771,2010,10,3700
331,623772,2010,11,2900
331,623773,2010,12,3300
340,623774,2010,01,6500
340,623775,2010,02,5400
340,623776,2010,03,7400
340,623777,2010,04,5500
340,623778,2010,05,5100
340,623779,2010,06,4800
340,623780,2010,07,5800
340,623781,2010,08,6200
340,623782,2010,09,5000
340,623783,2010,10,4900
340,623784,2010,11,3600
340,623785,2010,12,4100
346,623786,2010,01,9900
346,623787,2010,02,4000
346,623788,2010,03,7600
346,623789,2010,04,1400
346,623790,2010,05,1400
346,623791,2010,06,900
346,623792,2010,07,1200
346,623793,2010,08,900
346,623794,2010,09,900
346,623795,2010,10,1000
346,623796,2010,11,1000
346,623797,2010,12,2800
347,623798,2010,01,10100
347,623799,2010,02,8100
347,623800,2010,03,9500
347,623801,2010,04,4200
347,623802,2010,05,1400
347,623803,2010,06,1300
347,623804,2010,07,900
347,623805,2010,08,1000
347,623806,2010,09,800
347,623807,2010,10,1200
347,623808,2010,11,1600
347,623809,2010,12,4900
350,623810,2010,01,20400
350,623811,2010,02,13200
350,623812,2010,03,11700
350,623813,2010,04,4400
350,623814,2010,05,1200
350,623815,2010,06,900
350,623816,2010,07,900
350,623817,2010,08,800
350,623818,2010,09,900
350,623819,2010,10,1600
350,623820,2010,11,4900
350,623821,2010,12,13300
352,623822,2010,01,13800
352,623823,2010,02,5000
352,623824,2010,03,9600
352,623825,2010,04,700
352,623826,2010,05,100
352,623827,2010,06,100
352,623828,2010,09,100
352,623829,2010,10,100
352,623830,2010,11,900
352,623831,2010,12,3600
356,623832,2010,01,21300
356,623833,2010,02,12300
356,623834,2010,03,18100
356,623835,2010,04,6700
356,623836,2010,05,3300
356,623837,2010,06,2600
356,623838,2010,07,2700
356,623839,2010,08,2100
356,623840,2010,09,2400
356,623841,2010,10,2200
356,623842,2010,11,4100
356,623843,2010,12,12500
359,623844,2010,01,3700
359,623845,2010,02,4400
359,623846,2010,03,4700
359,623847,2010,04,2500
359,623848,2010,05,800
359,623849,2010,06,700
359,623850,2010,07,700
359,623851,2010,08,600
359,623852,2010,09,500
359,623853,2010,10,700
359,623854,2010,11,900
359,623855,2010,12,900
361,623856,2010,01,7100
361,623857,2010,02,10200
361,623858,2010,03,8400
361,623859,2010,04,4700
361,623860,2010,05,2200
361,623861,2010,06,1800
361,623862,2010,07,1900
361,623863,2010,08,1900
361,623864,2010,09,1900
361,623865,2010,10,2000
361,623866,2010,11,2300
361,623867,2010,12,5700
368,615546,2010,01,15100
368,615547,2010,02,17100
368,615548,2010,03,17000
368,615549,2010,04,10100
368,615550,2010,05,2500
368,615551,2010,06,1500
368,615552,2010,07,1000
368,615553,2010,08,1200
368,615554,2010,09,1300
368,615555,2010,10,1300
368,615556,2010,11,1800
368,615557,2010,12,6300
369,615558,2010,01,5000
369,615559,2010,02,2600
369,615560,2010,03,2600
369,615561,2010,04,900
369,615562,2010,05,900
369,615563,2010,06,900
369,615564,2010,07,700
369,615565,2010,08,500
369,615566,2010,09,700
369,615567,2010,10,400
369,615568,2010,11,1200
369,615569,2010,12,1700
371,615570,2010,01,6900
371,615571,2010,02,3300
371,615572,2010,03,5000
371,615573,2010,04,1700
371,615574,2010,05,900
371,615575,2010,06,400
371,615576,2010,07,300
371,615577,2010,08,400
371,615578,2010,09,500
371,615579,2010,10,1000
371,615580,2010,11,900
371,615581,2010,12,4100
377,615582,2010,01,1200
377,615583,2010,02,800
377,615584,2010,03,800
377,615585,2010,04,700
377,615586,2010,05,700
377,615587,2010,06,400
377,615588,2010,07,500
377,615589,2010,08,400
377,615590,2010,09,700
377,615591,2010,10,600
377,615592,2010,11,600
377,615593,2010,12,1300
400,615594,2010,01,9300
400,615595,2010,02,4600
400,615596,2010,03,3900
400,615597,2010,04,1900
400,615598,2010,05,600
400,615599,2010,06,500
400,615600,2010,07,400
400,615601,2010,08,400
400,615602,2010,09,600
400,615603,2010,10,600
400,615604,2010,11,2000
400,615605,2010,12,5400
407,615606,2010,01,6500
407,615607,2010,02,4400
407,615608,2010,03,4400
407,615609,2010,04,1600
407,615610,2010,05,800
407,615611,2010,06,600
407,615612,2010,07,600
407,615613,2010,08,600
407,615614,2010,09,600
407,615615,2010,10,600
407,615616,2010,11,900
407,615617,2010,12,3300
409,615618,2010,01,7600
409,615619,2010,02,4800
409,615620,2010,03,4800
409,615621,2010,04,1900
409,615622,2010,05,500
409,615623,2010,06,400
409,615624,2010,07,500
409,615625,2010,08,400
409,615626,2010,09,300
409,615627,2010,10,400
409,615628,2010,11,1300
409,615629,2010,12,4000
413,615630,2010,01,6000
413,615631,2010,02,3200
413,615632,2010,03,3200
413,615633,2010,04,1200
413,615634,2010,05,600
413,615635,2010,06,600
413,615636,2010,07,500
413,615637,2010,08,500
413,615638,2010,09,700
413,615639,2010,10,600
413,615640,2010,11,800
413,615641,2010,12,3100
416,615642,2010,01,2300
416,615643,2010,02,5000
416,615644,2010,03,3200
416,615645,2010,04,3800
416,615646,2010,05,1800
416,615647,2010,06,900
416,615648,2010,07,800
416,615649,2010,08,900
416,615650,2010,09,900
416,615651,2010,10,1000
416,615652,2010,11,1000
416,615653,2010,12,1400
449,615654,2010,01,100
449,615655,2010,02,300
449,615656,2010,03,300
449,615657,2010,04,500
449,615658,2010,05,200
449,615659,2010,06,600
449,615660,2010,07,600
449,615661,2010,08,500
449,615662,2010,09,500
449,615663,2010,10,700
449,615664,2010,11,900
449,615665,2010,12,2800
455,615666,2010,01,8300
455,615667,2010,02,5900
455,615668,2010,03,5800
455,615669,2010,04,3000
455,615670,2010,05,1600
455,615671,2010,06,1200
455,615672,2010,07,1000
455,615673,2010,08,800
455,615674,2010,09,1300
455,615675,2010,10,1500
455,615676,2010,11,2000
455,615677,2010,12,4600
456,615678,2010,05,100
456,615679,2010,10,100
460,615680,2010,01,6100
460,615681,2010,02,4200
460,615682,2010,03,3800
460,615683,2010,04,1300
460,615684,2010,05,600
460,615685,2010,06,400
460,615686,2010,07,500
460,615687,2010,08,300
460,615688,2010,09,400
460,615689,2010,10,400
460,615690,2010,11,1000
460,615691,2010,12,3300
461,615692,2010,01,3200
461,615693,2010,02,1200
461,615694,2010,03,500
461,615695,2010,12,600
467,615696,2010,01,8200
467,615697,2010,02,4800
467,615698,2010,03,8200
467,615699,2010,04,2500
467,615700,2010,05,1600
467,615701,2010,06,900
467,615702,2010,07,1100
467,615703,2010,08,400
467,615704,2010,09,1400
467,615705,2010,10,1300
467,615706,2010,11,2300
467,615707,2010,12,5700
471,615708,2010,01,11500
471,615709,2010,02,1800
471,615710,2010,03,600
471,615711,2010,04,700
471,615712,2010,05,700
471,615713,2010,06,700
471,615714,2010,07,800
471,615715,2010,08,700
471,615716,2010,09,700
471,615717,2010,10,700
471,615718,2010,11,700
471,615719,2010,12,700
479,615720,2010,01,12200
479,615721,2010,02,11500
479,615722,2010,03,14300
479,615723,2010,04,7100
479,615724,2010,05,2100
479,615725,2010,06,1900
479,615726,2010,07,1700
479,615727,2010,12,900
483,615728,2010,01,12100
483,615729,2010,02,11500
483,615730,2010,03,11900
483,615731,2010,04,3900
483,615732,2010,05,900
483,615733,2010,06,900
483,615734,2010,07,800
483,615735,2010,08,800
483,615736,2010,09,600
483,615737,2010,10,700
483,615738,2010,11,800
483,615739,2010,12,1600
516,617179,2010,01,23600
516,617180,2010,02,12400
516,617181,2010,03,15800
516,617182,2010,04,4100
516,617183,2010,08,100
516,617184,2010,10,200
516,617185,2010,11,2700
516,617186,2010,12,11500
517,617187,2010,01,17000
517,617188,2010,02,10600
517,617189,2010,03,10600
517,617190,2010,04,4100
517,617191,2010,05,1600
517,617192,2010,06,900
517,617193,2010,07,700
517,617194,2010,08,900
517,617195,2010,09,1000
517,617196,2010,10,1200
517,617197,2010,11,3600
517,617198,2010,12,10400
519,617199,2010,01,16400
519,617200,2010,02,8700
519,617201,2010,03,9000
519,617202,2010,04,2400
519,617203,2010,05,1500
519,617204,2010,06,1200
519,617205,2010,07,1500
519,617206,2010,08,900
519,617207,2010,09,900
519,617208,2010,10,1300
519,617209,2010,11,1600
519,617210,2010,12,7800
522,617211,2010,01,13400
522,617212,2010,02,7800
522,617213,2010,03,11900
522,617214,2010,04,3500
522,617215,2010,05,900
522,617216,2010,06,600
522,617217,2010,07,700
522,617218,2010,08,600
522,617219,2010,09,600
522,617220,2010,10,700
522,617221,2010,11,2000
522,617222,2010,12,6700
525,617223,2010,01,8500
525,617224,2010,02,3600
525,617225,2010,03,4100
525,617226,2010,04,1300
525,617227,2010,05,500
525,617228,2010,06,400
525,617229,2010,07,400
525,617230,2010,08,300
525,617231,2010,09,400
525,617232,2010,10,300
525,617233,2010,11,500
525,617234,2010,12,600
534,617235,2010,01,9100
534,617236,2010,02,4100
534,617237,2010,03,6000
534,617238,2010,04,1700
534,617239,2010,05,1200
534,617240,2010,06,1000
534,617241,2010,07,1200
534,617242,2010,08,900
534,617243,2010,09,800
534,617244,2010,10,700
534,617245,2010,11,900
534,617246,2010,12,2600
540,617247,2010,01,7600
540,617248,2010,02,4600
540,617249,2010,03,5500
540,617250,2010,04,2400
540,617251,2010,05,800
540,617252,2010,06,600
540,617253,2010,07,700
540,617254,2010,08,900
540,617255,2010,09,1300
540,617256,2010,10,1200
540,617257,2010,11,1500
540,617258,2010,12,4500
541,617259,2010,01,9600
541,617260,2010,02,5500
541,617261,2010,03,6300
541,617262,2010,04,2400
541,617263,2010,05,1200
541,617264,2010,06,900
541,617265,2010,07,900
541,617266,2010,08,800
541,617267,2010,09,600
541,617268,2010,10,800
541,617269,2010,11,1400
541,617270,2010,12,5500
544,617271,2010,01,5100
544,617272,2010,02,3700
544,617273,2010,03,3500
544,617274,2010,04,1700
544,617275,2010,05,1700
544,617276,2010,06,1500
544,617277,2010,07,1300
544,617278,2010,08,1000
544,617279,2010,09,1800
544,617280,2010,10,1600
544,617281,2010,11,2000
544,617282,2010,12,3700
549,617283,2010,01,1000
549,617284,2010,02,900
549,617285,2010,03,1200
549,617286,2010,04,1000
549,617287,2010,05,800
549,617288,2010,06,700
549,617289,2010,07,300
549,617290,2010,08,700
549,617291,2010,09,800
549,617292,2010,10,700
549,617293,2010,11,1200
549,617294,2010,12,800
556,617295,2010,01,5600
556,617296,2010,02,7700
556,617297,2010,03,7200
556,617298,2010,04,4900
556,617299,2010,05,1400
556,617300,2010,06,1000
556,617301,2010,07,900
556,617302,2010,08,1200
556,617303,2010,09,1000
556,617304,2010,10,1200
556,617305,2010,11,1300
556,617306,2010,12,2000
560,617307,2010,01,1700
560,617308,2010,02,1800
560,617309,2010,03,1600
560,617310,2010,04,1800
560,617311,2010,05,1400
560,617312,2010,06,1200
560,617313,2010,07,1000
560,617314,2010,08,1000
560,617315,2010,09,1300
560,617316,2010,10,1200
560,617317,2010,11,1300
560,617318,2010,12,1800
562,617319,2010,01,15400
562,617320,2010,02,10800
562,617321,2010,03,10400
562,617322,2010,04,3600
562,617323,2010,05,500
562,617324,2010,06,600
562,617325,2010,07,500
562,617326,2010,08,500
562,617327,2010,09,700
562,617328,2010,10,400
562,617329,2010,11,3700
562,617330,2010,12,9800
563,617331,2010,01,6700
563,617332,2010,02,4400
563,617333,2010,03,5300
563,617334,2010,04,1900
563,617335,2010,05,1700
563,617336,2010,06,1200
563,617337,2010,07,900
563,617338,2010,08,1500
563,617339,2010,09,1500
563,617340,2010,10,1500
563,617341,2010,11,2300
563,617342,2010,12,4500
564,617343,2010,01,7400
564,617344,2010,02,6500
564,617345,2010,03,4800
564,617346,2010,04,2500
564,617347,2010,05,2100
564,617348,2010,06,1800
564,617349,2010,07,2300
564,617350,2010,08,1600
564,617351,2010,09,1600
564,617352,2010,10,1400
564,617353,2010,11,2100
564,617354,2010,12,5000
566,617355,2010,01,11500
566,617356,2010,02,6100
566,617357,2010,03,6200
566,617358,2010,04,2000
566,617359,2010,05,900
566,617360,2010,06,600
566,617361,2010,07,800
566,617362,2010,08,700
566,617363,2010,09,800
566,617364,2010,10,800
566,617365,2010,11,1300
566,617366,2010,12,5000
567,617367,2010,01,23600
567,617368,2010,02,13900
567,617369,2010,03,15000
567,617370,2010,04,5200
567,617371,2010,05,900
567,617372,2010,06,500
567,617373,2010,07,500
567,617374,2010,08,400
567,617375,2010,09,400
567,617376,2010,10,500
567,617377,2010,11,4000
567,617378,2010,12,13200
568,617379,2010,01,16400
568,617380,2010,02,9300
568,617381,2010,03,10800
568,617382,2010,04,11500
568,617383,2010,05,2600
568,617384,2010,06,1600
568,617385,2010,07,1600
568,617386,2010,08,1600
568,617387,2010,09,2400
568,617388,2010,10,1500
568,617389,2010,11,2500
568,617390,2010,12,9100
569,617391,2010,01,9000
569,617392,2010,02,5300
569,617393,2010,03,5600
569,617394,2010,04,2400
569,617395,2010,05,400
569,617396,2010,06,400
569,617397,2010,07,600
569,617398,2010,08,900
569,617399,2010,09,800
569,617400,2010,10,800
569,617401,2010,11,1700
569,617402,2010,12,2300
571,617415,2010,01,10400
571,617416,2010,02,7100
571,617417,2010,03,6800
571,617418,2010,04,3000
571,617419,2010,05,1400
571,617420,2010,06,1200
571,617421,2010,07,900
571,617422,2010,08,1300
571,617423,2010,09,1000
571,617424,2010,10,900
571,617425,2010,11,1500
571,617426,2010,12,4200
575,617439,2010,01,9800
575,617440,2010,02,5800
575,617441,2010,03,6900
575,617442,2010,04,2600
575,617443,2010,05,1300
575,617444,2010,06,800
575,617445,2010,07,700
575,617446,2010,08,1000
575,617447,2010,09,1500
575,617448,2010,10,1400
575,617449,2010,11,2400
575,617450,2010,12,5200
576,617451,2010,01,8400
576,617452,2010,02,4700
576,617453,2010,03,5100
576,617454,2010,04,1600
576,617455,2010,05,600
576,617456,2010,06,500
576,617457,2010,07,500
576,617458,2010,08,400
576,617459,2010,09,400
576,617460,2010,10,500
576,617461,2010,11,2000
576,617462,2010,12,5800
577,617463,2010,01,16400
577,617464,2010,02,11100
577,617465,2010,03,10800
577,617466,2010,04,5200
577,617467,2010,05,1600
577,617468,2010,06,600
577,617469,2010,07,600
577,617470,2010,08,500
577,617471,2010,09,600
577,617472,2010,10,600
577,617473,2010,11,4800
577,617474,2010,12,11800
578,617475,2010,01,4900
578,617476,2010,02,3800
578,617477,2010,03,4200
578,617478,2010,04,1300
578,617479,2010,05,900
578,617480,2010,06,700
578,617481,2010,07,700
578,617482,2010,08,800
578,617483,2010,09,700
578,617484,2010,10,600
578,617485,2010,11,1900
578,617486,2010,12,3900
579,617511,2010,01,5900
579,617512,2010,02,3800
579,617513,2010,03,4400
579,617514,2010,04,1600
579,617515,2010,05,800
579,617516,2010,06,600
579,617517,2010,07,500
579,617518,2010,08,500
579,617519,2010,09,700
579,617520,2010,10,600
579,617521,2010,11,1300
579,617522,2010,12,3800
580,617535,2010,01,5400
580,617536,2010,02,3900
580,617537,2010,03,4500
580,617538,2010,04,2000
580,617539,2010,05,1200
580,617540,2010,06,900
580,617541,2010,07,900
580,617542,2010,08,800
580,617543,2010,09,800
580,617544,2010,10,800
580,617545,2010,11,1400
580,617546,2010,12,2800
581,617547,2010,01,1500
581,617548,2010,02,1000
581,617549,2010,03,1200
581,617550,2010,04,1600
581,617551,2010,05,1200
581,617552,2010,06,700
581,617553,2010,07,700
581,617554,2010,08,700
581,617555,2010,09,700
581,617556,2010,10,700
581,617557,2010,11,1000
581,617558,2010,12,1300
583,617559,2010,01,500
583,617560,2010,02,500
583,617561,2010,03,400
583,617562,2010,04,400
583,617563,2010,05,300
583,617564,2010,06,400
583,617565,2010,07,400
583,617566,2010,08,400
583,617567,2010,09,500
583,617568,2010,10,400
583,617569,2010,11,600
583,617570,2010,12,600
584,617571,2010,01,1000
584,617572,2010,02,1000
584,617573,2010,03,1200
584,617574,2010,04,1000
584,617575,2010,05,700
584,617576,2010,06,700
584,617577,2010,07,700
584,617578,2010,08,600
584,617579,2010,09,800
584,617580,2010,10,600
584,617581,2010,11,800
584,617582,2010,12,1300
585,617583,2010,01,4000
585,617584,2010,02,4000
585,617585,2010,03,5100
585,617586,2010,04,900
585,617587,2010,12,1900
587,617588,2010,01,1200
587,617589,2010,02,1200
587,617590,2010,03,1300
587,617591,2010,04,1200
587,617592,2010,05,900
587,617593,2010,06,800
587,617594,2010,07,1000
587,617595,2010,08,900
587,617596,2010,09,1200
587,617597,2010,10,1000
587,617598,2010,11,1200
587,617599,2010,12,1500
588,617600,2010,01,5300
588,617601,2010,02,4000
588,617602,2010,03,4800
588,617603,2010,04,1900
588,617604,2010,05,900
588,617605,2010,06,700
588,617606,2010,07,300
588,617607,2010,09,600
588,617608,2010,10,1200
