DataJamID,FACILITYTYPEID,YEARCOMPLETED,CENSUSDIVISIONID,GROSSFLOORAREA,NUMFLOORS,WALLTYPEID,WINDOWGLASSTYPE,ATTICINSTHICKNESS,WALLINSTHICKNESS,ZIPCODE,CLIMATEZONEID,ASSET_HEATING_FUEL_ID,HEATING_SYS,HEATINGSYST_EFF,HEATINGSYST_EFF_FLAG,ASSET_COOLING_FUEL_ID,COOLING_SYS,COOLINGSYST_EFF,COOLINGSYST_EFF_FLAG
21255,1,1966,,1656,1,,,,,32641,,2,4,,,2,19,6,
21256,1,1971,,1105,1,,,,,32641,,2,4,,,2,19,6,
21257,1,1958,,898,1,,,,,32601,,2,4,,,,,,
21258,1,2005,,2795,1,,,,,32607,,2,4,,,2,19,12,
21259,1,1991,,2015,1,,,,,32607,,1,1,,,2,19,10,
21260,1,1940,,638,1,,,,,32641,,2,4,,,,,,
21261,1,1979,,1000,1,,,,,32641,,2,4,,,2,19,6,
21262,1,1968,,1754,1,,,,,32641,,2,4,,,2,19,6,
21263,1,1996,,1852,1,,,,,32606,,1,1,,,2,19,10,
21264,1,1969,,2921,2,,,,,32606,,2,4,,,2,19,6,
21265,1,1978,,2068,1,,,,,32605,,2,4,,,2,19,6,
21266,1,1968,,1861,1,,,,,32605,,1,1,,,2,19,6,
21267,1,1970,,1127,1,,,,,32641,,2,4,,,2,19,6,
21268,1,2002,,2073,1,,,,,32607,,1,1,,,2,19,10,
21269,1,1982,,912,1,,,,,32641,,2,4,,,,,,
21270,1,1957,,1512,1,,,,,32641,,2,4,,,2,19,6,
21271,1,1963,,2087,1,,,,,32641,,2,4,,,2,19,6,
21272,1,1962,,1496,1,,,,,32641,,1,1,,,2,19,6,
21273,1,1968,,1194,1,,,,,32641,,1,1,,,2,19,6,
21274,1,1968,,1734,1,,,,,32641,,1,1,,,2,19,6,
21275,1,1969,,2342,1,,,,,32605,,2,4,,,2,19,6,
21276,1,1976,,1250,3,,,,,32601,,2,4,,,2,19,6,
21277,1,2001,,2776,1,,,,,32607,,2,4,,,2,19,10,
21278,1,1988,,1566,1,,,,,32607,,1,1,,,2,19,8,
21279,1,1986,,1893,1,,,,,32607,,2,4,,,2,19,8,
21280,1,1968,,792,1,,,,,32641,,1,1,,,2,19,6,
21281,1,1968,,800,1,,,,,32641,,1,1,,,,,,
21282,1,1968,,981,1,,,,,32641,,1,1,,,2,19,6,
21283,1,1968,,1483,1,,,,,32641,,2,4,,,,,,
21284,1,2001,,2174,1,,,,,32606,,1,1,,,2,19,10,
21285,1,1961,,2998,1,,,,,32605,,2,4,,,2,19,6,
21286,1,1969,,1944,1,,,,,32605,,2,4,,,2,19,6,
21287,1,1970,,1000,1,,,,,32605,,2,4,,,2,19,6,
21288,1,2005,,3021,2,,,,,32608,,2,4,,,2,19,12,
21289,1,2002,,2994,2,,,,,32608,,2,4,,,2,19,10,
21290,1,1968,,1012,1,,,,,32641,,2,4,,,,,,
21291,1,1968,,1045,1,,,,,32641,,1,1,,,2,19,6,
21292,1,1996,,1823,1,,,,,32606,,1,1,,,2,19,10,
21293,1,1986,,2472,1,,,,,32605,,2,4,,,2,19,8,
21294,1,2001,,2029,2,,,,,32608,,2,4,,,2,19,10,
21295,1,1983,,2098,2,,,,,32607,,2,4,,,2,19,7,
21296,1,1998,,1706,2,,,,,32608,,2,4,,,2,19,10,
21297,1,1976,,2552,1,,,,,32606,,2,4,,,2,19,6,
21298,1,1980,,2494,1,,,,,32607,,2,4,,,2,19,13,
21299,1,1996,,1116,1,,,,,32641,,2,4,,,,,,
21300,1,1968,,1470,1,,,,,32641,,1,1,,,2,19,6,
21301,1,1959,,1611,1,,,,,32605,,2,4,,,2,19,6,
21302,1,1970,,1162,1,,,,,32601,,1,1,,,2,19,6,
21303,1,2004,,2985,1,,,,,32607,,2,4,,,2,19,10,
21304,1,1978,,1542,1,,,,,32608,,2,4,,,2,19,6,
21305,1,1984,,1742,3,,,,,32606,,2,4,,,2,19,7,
21306,1,1999,,2435,1,,,,,32653,,1,1,,,2,19,10,
21307,1,1979,,1458,1,,,,,32608,,2,4,,,2,19,6,
21308,1,1987,,1374,1,,,,,32607,,2,4,,,2,19,8,
21309,1,1985,,1432,1,,,,,32607,,2,4,,,2,19,7,
21310,1,1989,,1392,1,,,,,32607,,2,4,,,2,19,8,
21311,1,1987,,1517,1,,,,,32607,,2,4,,,2,19,8,
21312,1,1990,,2003,1,,,,,32606,,2,4,,,2,19,8,
21313,1,1994,,2504,1,,,,,32653,,1,1,,,2,19,10,
21314,1,1984,,1474,1,,,,,32607,,2,4,,,2,19,7,
21315,1,1985,,1588,1,,,,,32607,,2,4,,,2,19,7,
21316,1,1984,,1501,1,,,,,32607,,2,4,,,2,19,7,
21317,1,1979,,1550,1,,,,,32608,,2,4,,,2,19,6,
21318,1,1979,,1430,1,,,,,32608,,2,4,,,2,19,6,
21319,1,1981,,1544,1,,,,,32608,,2,4,,,2,19,7,
21320,1,1982,,1752,1,,,,,32607,,2,4,,,2,19,7,
21321,1,1994,,2231,1,,,,,32653,,1,1,,,2,19,10,
21322,1,1989,,1232,1,,,,,32607,,2,4,,,2,19,8,
21323,1,1998,,1250,1,,,,,32608,,2,4,,,2,19,10,
21324,1,1985,,1241,1,,,,,32607,,2,4,,,2,19,7,
21325,1,1987,,2222,1,,,,,32607,,2,4,,,2,19,8,
21326,1,1985,,1467,1,,,,,32607,,2,4,,,2,19,7,
21327,1,1987,,1366,1,,,,,32607,,2,4,,,2,19,8,
21328,1,1994,,2436,1,,,,,32653,,1,1,,,2,19,10,
21329,1,1989,,1615,1,,,,,32607,,2,4,,,2,19,8,
21330,1,1986,,1565,1,,,,,32606,,2,4,,,2,19,8,
21331,1,1985,,1616,3,,,,,32606,,2,4,,,2,19,7,
21332,1,1998,,1842,1,,,,,32608,,2,4,,,2,19,10,
21333,1,2003,,2718,1,,,,,32606,,2,4,,,2,19,10,
21334,1,1999,,1834,1,,,,,32608,,2,4,,,2,19,10,
21335,1,1990,,2046,1,,,,,32606,,2,4,,,2,19,8,
21336,1,1988,,1879,1,,,,,32606,,2,4,,,2,19,8,
21337,1,1988,,1877,1,,,,,32606,,2,4,,,2,19,8,
21338,1,1999,,1380,1,,,,,32653,,2,4,,,2,19,10,
21339,1,1988,,1859,1,,,,,32606,,2,4,,,2,19,8,
21340,1,1986,,1655,1,,,,,32608,,2,4,,,2,19,8,
21341,1,1985,,2025,1,,,,,32607,,2,4,,,2,19,7,
21342,1,1985,,1263,1,,,,,32607,,2,4,,,2,19,7,
21343,1,1992,,1930,1,,,,,32606,,2,4,,,2,19,10,
21344,1,1994,,2383,1,,,,,32653,,1,1,,,2,19,10,
21345,1,1985,,1362,1,,,,,32607,,2,4,,,2,19,7,
21346,1,1987,,1238,1,,,,,32607,,2,4,,,2,19,8,
21347,1,1990,,2876,1,,,,,32605,,2,4,,,2,19,8,
21348,1,1985,,1096,1,,,,,32607,,2,4,,,2,19,7,
21349,1,1989,,1928,1,,,,,32607,,2,4,,,2,19,8,
21350,1,2005,,2631,2,,,,,32653,,2,4,,,2,19,12,
21351,1,1986,,1411,1,,,,,32607,,2,4,,,2,19,8,
21352,1,1985,,1248,1,,,,,32607,,2,4,,,2,19,7,
21353,1,1979,,1620,1,,,,,32608,,2,4,,,2,19,6,
21354,1,1979,,1180,1,,,,,32608,,2,4,,,2,19,6,
21355,1,1979,,1370,1,,,,,32608,,2,4,,,2,19,6,
21356,1,1983,,1356,1,,,,,32608,,2,4,,,2,19,7,
21357,1,2001,,2066,1,,,,,32653,,1,1,,,2,19,10,
21358,1,1979,,1354,1,,,,,32608,,2,4,,,2,19,6,
21359,1,1993,,2176,1,,,,,32606,,2,4,,,2,19,10,
21360,1,1998,,1653,1,,,,,32608,,2,4,,,2,19,10,
21361,1,1985,,1359,1,,,,,32607,,2,4,,,2,19,7,
21362,1,1985,,1220,1,,,,,32607,,2,4,,,2,19,7,
21363,1,2001,,2191,1,,,,,32653,,1,1,,,2,19,10,
21364,1,1992,,2821,1,,,,,32605,,2,4,,,2,19,10,
21365,1,1989,,1376,1,,,,,32607,,2,4,,,2,19,8,
21366,1,1983,,2727,1,,,,,32607,,2,4,,,2,19,7,
21367,1,1998,,1622,1,,,,,32608,,2,4,,,2,19,10,
21368,1,1993,,2677,2,,,,,32605,,2,4,,,2,19,10,
21369,1,1989,,1821,1,,,,,32606,,2,4,,,2,19,8,
21370,1,1985,,3103,3,,,,,32607,,2,4,,,2,19,7,
21371,1,1988,,2895,1,,,,,32608,,2,4,,,2,19,8,
21372,1,1984,,1230,1,,,,,32607,,2,4,,,2,19,7,
21373,1,1998,,1378,1,,,,,32608,,2,4,,,2,19,10,
21374,1,1979,,1422,1,,,,,32608,,2,4,,,2,19,6,
21375,1,1984,,1736,1,,,,,32607,,2,4,,,2,19,7,
21376,1,1984,,1467,1,,,,,32607,,2,4,,,2,19,7,
21377,1,1985,,1164,1,,,,,32607,,2,4,,,2,19,7,
21378,1,1989,,1679,1,,,,,32606,,2,4,,,2,19,8,
21379,1,1984,,1379,1,,,,,32607,,2,4,,,2,19,7,
21380,1,1990,,1874,1,,,,,32606,,2,4,,,2,19,8,
21381,1,1986,,1526,1,,,,,32608,,2,4,,,2,19,8,
21382,1,1989,,3404,1,,,,,32608,,2,4,,,2,19,8,
21383,1,1984,,1515,1,,,,,32607,,2,4,,,2,19,7,
21384,1,1979,,1437,1,,,,,32608,,2,4,,,2,19,6,
21385,1,1984,,1749,1,,,,,32607,,2,4,,,2,19,7,
21386,1,1984,,1675,1,,,,,32607,,2,4,,,2,19,7,
21387,1,1985,,1527,1,,,,,32607,,2,4,,,2,19,7,
21388,1,1984,,1128,1,,,,,32607,,2,4,,,2,19,7,
21389,1,1979,,1487,1,,,,,32608,,2,4,,,2,19,6,
21390,1,1987,,1342,1,,,,,32608,,2,4,,,2,19,8,
21391,1,1985,,1708,1,,,,,32608,,2,4,,,2,19,7,
21392,1,1988,,1361,1,,,,,32608,,2,4,,,2,19,8,
21393,1,1975,,2376,2,,,,,32603,,2,4,,,2,19,6,
21394,1,1985,,1426,1,,,,,32608,,2,4,,,2,19,7,
21395,1,1986,,1264,1,,,,,32608,,2,4,,,2,19,8,
21396,1,1987,,1416,1,,,,,32608,,2,4,,,2,19,8,
21397,1,1995,,2433,1,,,,,32653,,1,1,,,2,19,10,
21398,1,1999,,2658,1,,,,,32653,,1,1,,,2,19,10,
21399,1,1999,,1985,2,,,,,32608,,2,4,,,2,19,10,
21400,1,1988,,2150,1,,,,,32608,,2,4,,,2,19,8,
21401,1,1979,,1355,1,,,,,32608,,2,4,,,2,19,6,
21402,1,1984,,1233,1,,,,,32607,,2,4,,,2,19,7,
21403,1,2001,,1545,1,,,,,32653,,2,4,,,2,19,10,
21404,1,1984,,1271,1,,,,,32607,,2,4,,,2,19,7,
21405,1,1995,,2640,1,,,,,32605,,2,4,,,2,19,10,
21406,1,1988,,2150,1,,,,,32608,,2,4,,,2,19,8,
21407,1,1985,,1814,1,,,,,32607,,2,4,,,2,19,7,
21408,1,1979,,1285,1,,,,,32608,,2,4,,,2,19,6,
21409,1,1984,,1438,1,,,,,32607,,2,4,,,2,19,7,
21410,1,1984,,1444,1,,,,,32607,,2,4,,,2,19,7,
21411,1,2001,,1380,1,,,,,32653,,2,4,,,2,19,10,
21412,1,1984,,1454,1,,,,,32607,,2,4,,,2,19,7,
21413,1,1994,,2480,1,,,,,32653,,1,1,,,2,19,10,
21414,1,1993,,4164,1,,,,,32605,,2,4,,,2,19,10,
21415,1,1992,,1738,1,,,,,32606,,2,4,,,2,19,10,
21416,1,1979,,1372,1,,,,,32608,,2,4,,,2,19,6,
21417,1,1991,,2701,1,,,,,32605,,2,4,,,2,19,10,
21418,1,1983,,1395,1,,,,,32607,,2,4,,,2,19,7,
21419,1,1992,,2996,1,,,,,32605,,2,4,,,2,19,10,
21420,1,1984,,1258,1,,,,,32607,,2,4,,,2,19,7,
21421,1,1990,,2174,1,,,,,32606,,2,4,,,2,19,8,
21422,1,1994,,2747,1,,,,,32653,,1,1,,,2,19,10,
21423,1,1985,,1579,1,,,,,32607,,2,4,,,2,19,7,
21424,1,1979,,1184,1,,,,,32608,,2,4,,,2,19,6,
21425,1,1979,,1308,1,,,,,32608,,2,4,,,2,19,6,
21426,1,1986,,1428,1,,,,,32607,,2,4,,,2,19,8,
21427,1,1984,,1185,1,,,,,32607,,2,4,,,2,19,7,
21428,1,1997,,2699,1,,,,,32605,,2,4,,,2,19,10,
21429,1,1989,,1540,1,,,,,32608,,2,4,,,2,19,8,
21430,1,1994,,2309,1,,,,,32653,,1,1,,,2,19,10,
21431,1,1996,,2578,1,,,,,32605,,2,4,,,2,19,10,
21432,1,1986,,2322,1,,,,,32607,,2,4,,,2,19,8,
21433,1,1994,,2435,1,,,,,32653,,1,1,,,2,19,10,
21434,1,2001,,1545,1,,,,,32653,,2,4,,,2,19,10,
21435,1,2002,,1380,1,,,,,32653,,2,4,,,2,19,10,
21436,1,2002,,1207,1,,,,,32653,,2,4,,,2,19,10,
21437,1,1987,,2564,1,,,,,32607,,2,4,,,2,19,8,
21438,1,1987,,2811,1,,,,,32608,,2,4,,,2,19,8,
21439,1,1987,,1802,1,,,,,32607,,1,1,,,2,19,8,
21440,1,2001,,1545,1,,,,,32653,,2,4,,,2,19,10,
21441,1,1996,,1443,1,,,,,32607,,2,4,,,2,19,10,
21442,1,1991,,1706,1,,,,,32606,,2,4,,,2,19,10,
21443,1,1983,,1494,1,,,,,32607,,2,4,,,2,19,7,
21444,1,1998,,2042,1,,,,,32653,,1,1,,,2,19,10,
21445,1,1990,,1915,1,,,,,32606,,2,4,,,2,19,8,
21446,1,1996,,2678,2,,,,,32653,,1,1,,,2,19,10,
21447,1,1990,,2901,1,,,,,32608,,2,4,,,2,19,8,
21448,1,1984,,1489,1,,,,,32607,,2,4,,,2,19,7,
21449,1,1987,,2437,1,,,,,32607,,2,4,,,2,19,8,
21450,1,1983,,2635,1,,,,,32607,,2,4,,,2,19,7,
21451,1,1980,,1122,1,,,,,32608,,2,4,,,2,19,13,
21452,1,1999,,4006,2,,,,,32607,,1,1,,,2,19,10,
21453,1,1998,,2858,1,,,,,32653,,1,1,,,2,19,10,
21454,1,1991,,1957,1,,,,,32606,,2,4,,,2,19,10,
21455,1,1997,,2138,2,,,,,32653,,1,1,,,2,19,10,
21456,1,1982,,1183,1,,,,,32607,,2,4,,,2,19,7,
21457,1,2002,,1380,1,,,,,32653,,2,4,,,2,19,10,
21458,1,1986,,1526,1,,,,,32607,,1,1,,,2,19,8,
21459,1,1985,,1185,1,,,,,32607,,2,4,,,2,19,7,
21460,1,1987,,1446,1,,,,,32607,,2,4,,,2,19,8,
21461,1,1988,,1756,1,,,,,32608,,2,4,,,2,19,8,
21462,1,1980,,1650,1,,,,,32608,,2,4,,,2,19,13,
21463,1,1994,,2169,1,,,,,32606,,2,4,,,2,19,10,
21464,1,1985,,1365,1,,,,,32607,,2,4,,,2,19,7,
21465,1,1998,,1392,1,,,,,32608,,2,4,,,2,19,10,
21466,1,2002,,1545,1,,,,,32653,,2,4,,,2,19,10,
21467,1,1990,,1934,1,,,,,32607,,1,1,,,2,19,8,
21468,1,1989,,1477,1,,,,,32608,,2,4,,,2,19,8,
21469,1,1989,,1331,1,,,,,32608,,2,4,,,2,19,8,
21470,1,1989,,1340,1,,,,,32608,,2,4,,,2,19,8,
21471,1,1976,,1381,1,,,,,32607,,2,4,,,2,19,6,
21472,1,1975,,1131,1,,,,,32607,,2,4,,,2,19,6,
21473,1,1970,,1966,1,,,,,32605,,2,4,,,2,19,6,
21474,1,1983,,1963,3,,,,,32607,,2,4,,,2,19,7,
21475,1,1983,,1703,1,,,,,32607,,2,4,,,2,19,7,
21476,1,1979,,1578,1,,,,,32607,,2,4,,,2,19,6,
21477,1,1984,,1276,1,,,,,32607,,2,4,,,2,19,7,
21478,1,1981,,1159,1,,,,,32608,,2,4,,,2,19,7,
21479,1,1998,,2358,1,,,,,32607,,1,1,,,2,19,10,
21480,1,1990,,1553,1,,,,,32608,,2,4,,,2,19,8,
21481,1,1998,,1516,1,,,,,32608,,2,4,,,2,19,10,
21482,1,1986,,2869,1,,,,,32608,,2,4,,,2,19,8,
21483,1,1977,,2325,1,,,,,32607,,2,4,,,2,19,6,
21484,1,1988,,1381,1,,,,,32608,,2,4,,,2,19,8,
21485,1,1992,,1966,1,,,,,32608,,2,4,,,2,19,10,
21486,1,1983,,1502,1,,,,,32607,,2,4,,,2,19,7,
21487,1,2000,,1639,1,,,,,32608,,2,4,,,2,19,10,
21488,1,1965,,2085,1,,,,,32641,,2,4,,,2,19,6,
21489,1,1968,,1641,1,,,,,32641,,2,4,,,2,19,6,
21490,1,1979,,2182,1,,,,,32601,,2,4,,,2,19,6,
21491,1,1987,,3828,1,,,,,32608,,2,4,,,2,19,8,
21492,1,1998,,2012,1,,,,,32608,,2,4,,,2,19,10,
21493,1,2001,,1644,1,,,,,32608,,2,4,,,2,19,10,
21494,1,1990,,1434,1,,,,,32608,,2,4,,,2,19,8,
21495,1,1989,,4742,2,,,,,32608,,2,4,,,2,19,8,
21496,1,2000,,2116,1,,,,,32608,,2,4,,,2,19,10,
21497,1,1985,,1960,1,,,,,32607,,2,4,,,2,19,7,
21498,1,1988,,2150,1,,,,,32608,,2,4,,,2,19,8,
21499,1,1985,,1440,1,,,,,32608,,2,4,,,2,19,7,
21500,1,1984,,1541,1,,,,,32608,,2,4,,,2,19,7,
21501,1,1999,,2380,1,,,,,32607,,1,1,,,2,19,10,
21502,1,2000,,1838,1,,,,,32608,,2,4,,,2,19,10,
21503,1,1965,,1397,1,,,,,32641,,2,4,,,2,19,6,
21504,1,1966,,2346,1,,,,,32641,,2,4,,,2,19,6,
21505,1,1970,,1127,1,,,,,32641,,2,4,,,2,19,6,
21506,1,1987,,2595,2,,,,,32608,,2,4,,,2,19,8,
21507,1,2001,,2078,1,,,,,32608,,2,4,,,2,19,10,
21508,1,1989,,2084,1,,,,,32607,,2,4,,,2,19,8,
21509,1,1989,,2132,1,,,,,32608,,2,4,,,2,19,8,
21510,1,1998,,1487,1,,,,,32608,,2,4,,,2,19,10,
21511,1,1983,,1292,1,,,,,32608,,2,4,,,2,19,7,
21512,1,1986,,1169,1,,,,,32608,,2,4,,,2,19,8,
21513,1,1997,,1609,,,,,,32608,,2,4,,,2,19,10,
21514,1,1972,,820,1,,,,,32641,,1,1,,,,,,
21515,1,1994,,1470,1,,,,,32606,,2,4,,,2,19,10,
21516,1,1984,,1183,1,,,,,32607,,2,4,,,2,19,7,
21517,1,1984,,1428,1,,,,,32608,,2,4,,,2,19,7,
21518,1,1997,,1416,,,,,,32608,,2,4,,,2,19,10,
21519,1,1997,,1856,,,,,,32608,,2,4,,,2,19,10,
21520,1,1965,,1492,1,,,,,32601,,1,1,,,,,,
21521,1,1969,,1534,1,,,,,32641,,1,1,,,2,19,6,
21522,1,1968,,1072,1,,,,,32641,,1,1,,,2,19,6,
21523,1,1969,,2551,1,,,,,32605,,2,4,,,2,19,6,
21524,1,1969,,2049,1,,,,,32605,,2,4,,,2,19,6,
21525,1,1996,,2182,1,,,,,32653,,2,4,,,2,19,10,
21526,1,1994,,1615,1,,,,,32653,,2,4,,,2,19,10,
21527,1,1993,,1834,2,,,,,32653,,2,4,,,2,19,10,
21528,1,1975,,864,1,,,,,32641,,2,4,,,,,,
21529,1,1957,,2560,3,,,,,32641,,2,4,,,,,,
21530,1,1984,,1100,1,,,,,32653,,2,4,,,2,19,7,
21531,1,1983,,2352,1,,,,,32653,,2,4,,,2,19,7,
21532,1,1983,,1585,2,,,,,32653,,1,1,,,2,19,7,
21533,1,1991,,1687,1,,,,,32653,,2,4,,,2,19,10,
21534,1,1980,,1100,1,,,,,32653,,2,4,,,2,19,13,
21535,1,1978,,1042,1,,,,,32653,,2,4,,,2,19,6,
21536,1,1995,,1522,1,,,,,32653,,2,4,,,2,19,10,
21537,1,1975,,3400,2,,,,,32608,,2,4,,,2,19,6,
21538,1,1978,,1439,1,,,,,32653,,2,4,,,2,19,6,
21539,1,1978,,1040,1,,,,,32653,,2,4,,,2,19,6,
21540,1,1984,,1442,1,,,,,32653,,1,1,,,2,19,7,
21541,1,2003,,4031,1,,,,,32653,,2,4,,,2,19,10,
