DataJamID,YEAR,AnnualElec_kWh
3390,2010,11944
3391,2010,13853
3392,2010,11564
3393,2010,4372
3394,2010,10301
3395,2010,15735
3396,2010,8266
3397,2010,6864
3398,2010,9694
3399,2010,13486
3401,2010,45523
3402,2010,12452
3403,2010,10289
3404,2010,7729
3405,2010,18426
3406,2010,24490
3407,2010,11693
3408,2010,20578
3409,2010,18019
3410,2010,19209
3411,2010,30536
3412,2010,6636
3413,2010,17187
3414,2010,11085
3415,2010,16484
3416,2010,9497
3417,2010,24903
3418,2010,20920
3419,2010,9072
3420,2010,6250
3421,2010,9295
3422,2010,12775
3423,2010,10268
3424,2010,13088
3425,2010,10441
3426,2010,5951
3427,2010,17270
3428,2010,8066
3429,2010,6797
3430,2010,7795
3431,2010,14115
3432,2010,16863
3433,2010,2791
3434,2010,15212
3435,2010,24664
3436,2010,11469
3437,2010,11082
3439,2010,10596
3440,2010,6288
3441,2010,8408
3442,2010,37702
3443,2010,8611
3444,2010,7097
3445,2010,15252
3446,2010,12836
3447,2010,7694
3448,2010,23882
3449,2010,6351
3450,2010,7082
3451,2010,12614
3452,2010,6872
3453,2010,9233
3454,2010,2907
3455,2010,13418
3457,2010,7457
3458,2010,4155
3459,2010,17866
3460,2010,10472
3461,2010,9587
3462,2010,8179
3463,2010,12831
3464,2010,16859
3465,2010,10808
3466,2010,10469
3467,2010,7031
3468,2010,5418
3469,2010,12645
3470,2010,8373
3471,2010,14013
3472,2010,2093
3473,2010,9472
3474,2010,12324
3475,2010,4082
3476,2010,7319
3477,2010,10176
3478,2010,15046
3479,2010,7731
3480,2010,14772
3481,2010,2815
3482,2010,9377
3483,2010,10471
3484,2010,15347
3485,2010,10637
3486,2010,5636
3487,2010,9083
3488,2010,15163
3489,2010,17999
3490,2010,8610
3491,2010,18736
3492,2010,6136
3493,2010,10288
3494,2010,4932
3495,2010,15056
3496,2010,13593
3497,2010,13036
3498,2010,9527
3499,2010,19772
3500,2010,20770
3501,2010,8155
3502,2010,7256
3503,2010,14883
3504,2010,14655
3505,2010,15632
3506,2010,17630
3507,2010,9381
3508,2010,9764
3509,2010,21842
3510,2010,9717
3511,2010,13991
3512,2010,7731
3513,2010,6047
3514,2010,14005
3515,2010,10542
3516,2010,10155
3517,2010,4922
3518,2010,9856
3519,2010,3080
3520,2010,10140
3521,2010,14531
3522,2010,13612
3523,2010,12962
3524,2010,15707
3525,2010,35880
3526,2010,15857
3527,2010,23091
3528,2010,14318
3529,2010,16082
3530,2010,25562
3531,2010,8762
3532,2010,8359
3533,2010,9143
3534,2010,20358
3535,2010,21875
3536,2010,8701
3537,2010,12689
3538,2010,13003
3539,2010,8389
3540,2010,21468
3541,2010,27459
3542,2010,23499
3543,2010,6230
3544,2010,17905
3545,2010,11056
3546,2010,7298
3547,2010,14682
3548,2010,2848
3549,2010,12874
3550,2010,17480
3551,2010,4393
3552,2010,11285
3553,2010,7948
3554,2010,24149
3555,2010,11498
3556,2010,6961
3557,2010,5043
3558,2010,18702
3559,2010,1505
3560,2010,17543
3561,2010,9743
3562,2010,5021
3563,2010,15143
3564,2010,8363
3565,2010,7522
3566,2010,17585
3568,2010,17039
3569,2010,49864
3570,2010,30203
3571,2010,8992
3572,2010,5722
3573,2010,8157
3574,2010,4510
3575,2010,9523
3576,2010,6423
3577,2010,17711
3578,2010,6480
3580,2010,9047
3581,2010,7821
3582,2010,18863
3583,2010,7383
3584,2010,6433
3585,2010,10841
3586,2010,19519
3587,2010,17660
3588,2010,10726
3589,2010,9771
3590,2010,6069
3591,2010,4827
3593,2010,19019
3594,2010,19814
3595,2010,15777
3596,2010,7592
3597,2010,6049
3598,2010,11627
3599,2010,9427
3600,2010,18681
3601,2010,4630
3602,2010,11597
3603,2010,16625
3604,2010,15403
3605,2010,11634
3606,2010,7089
3607,2010,18967
3608,2010,14567
3610,2010,17084
3611,2010,9027
3612,2010,11619
3613,2010,7105
3614,2010,27194
3615,2010,32283
3616,2010,11025
3617,2010,26904
3618,2010,11428
3619,2010,12460
3620,2010,10778
3621,2010,12115
3622,2010,11231
3623,2010,8570
3624,2010,27516
3625,2010,15329
3626,2010,16744
3627,2010,26099
3628,2010,11756
3629,2010,5533
3630,2010,11118
3631,2010,16325
3632,2010,14882
3633,2010,23492
3634,2010,16954
3635,2010,26483
3636,2010,10884
3637,2010,21205
3638,2010,7700
3639,2010,12844
3640,2010,30048
3641,2010,17208
3642,2010,13602
3643,2010,7773
3644,2010,20532
3645,2010,4468
3646,2010,10913
3647,2010,22207
3648,2010,19802
3649,2010,17062
3650,2010,18002
3651,2010,9385
3652,2010,31998
3653,2010,11105
3654,2010,11244
3655,2010,1811
3656,2010,7718
3657,2010,11189
3658,2010,7278
3659,2010,10892
3660,2010,18690
3661,2010,41478
3663,2010,22468
3664,2010,10264
3665,2010,12947
3666,2010,13820
3667,2010,46904
3668,2010,6787
3669,2010,14395
3670,2010,14746
3671,2010,8651
3672,2010,22668
3673,2010,3004
3674,2010,13601
3675,2010,13449
3676,2010,16260
3677,2010,18959
3678,2010,9343
3679,2010,13795
3680,2010,10760
3681,2010,11448
3682,2010,4210
3683,2010,15530
3684,2010,6603
3685,2010,13361
3686,2010,10592
3688,2010,6890
3689,2010,3879
3690,2010,21761
3691,2010,14712
3692,2010,10478
3693,2010,11794
3694,2010,11585
3695,2010,24223
3696,2010,21112
3697,2010,6740
3698,2010,23729
3699,2010,12429
3700,2010,11464
3701,2010,17154
3702,2010,15271
3703,2010,14332
3704,2010,9954
3705,2010,11770
3706,2010,16557
3708,2010,11927
3709,2010,18072
3710,2010,15106
3712,2010,17689
3713,2010,12295
3714,2010,14058
3715,2010,12205
3716,2010,7164
3717,2010,14538
3718,2010,9307
3719,2010,15551
3720,2010,12915
3721,2010,9720
3722,2010,8717
3723,2010,20901
3724,2010,6515
3725,2010,22973
3726,2010,3811
3727,2010,9573
3728,2010,17212
3729,2010,14625
3730,2010,12605
3731,2010,12851
3732,2010,8976
3733,2010,19555
3734,2010,7674
3735,2010,8505
3736,2010,3747
3737,2010,26235
3738,2010,15879
3739,2010,7793
3740,2010,18890
3741,2010,12878
3742,2010,5728
3743,2010,24901
3744,2010,5584
3745,2010,20683
3746,2010,16153
3747,2010,6978
3748,2010,16618
3749,2010,16731
3750,2010,11530
3751,2010,8299
3752,2010,15978
3753,2010,11638
3757,2010,9328
3758,2010,13012
3759,2010,10058
3760,2010,11291
3761,2010,8015
3762,2010,8627
3763,2010,7249
3764,2010,11457
3765,2010,19837
3766,2010,8110
3767,2010,14980
3768,2010,10151
3769,2010,9426
3771,2010,13015
3772,2010,33522
3773,2010,19548
3775,2010,4816
3776,2010,15117
3778,2010,9132
3779,2010,13203
3780,2010,39622
3781,2010,7254
3782,2010,14513
3783,2010,4554
3784,2010,13152
3785,2010,23739
3786,2010,7042
3787,2010,20613
3788,2010,16845
3790,2010,23575
3792,2010,10795
3793,2010,10963
3794,2010,4041
3795,2010,20442
3796,2010,16378
3797,2010,14442
3798,2010,6315
3799,2010,3104
3800,2010,11435
3801,2010,35231
3802,2010,14065
3803,2010,10240
3804,2010,34511
3806,2010,23157
3807,2010,8707
3808,2010,10136
3809,2010,7761
3810,2010,25305
3811,2010,17629
3812,2010,12757
3813,2010,6075
3814,2010,31105
3815,2010,8548
3816,2010,8940
3817,2010,16106
3818,2010,8331
3819,2010,14799
3820,2010,26831
3821,2010,22325
3822,2010,7563
3823,2010,15204
3825,2010,19237
3826,2010,7190
3827,2010,8971
3829,2010,7282
3830,2010,16852
3831,2010,12664
3832,2010,18590
3833,2010,3723
3834,2010,19254
3835,2010,3161
3836,2010,16479
3837,2010,10191
3838,2010,15937
3839,2010,14479
3840,2010,5312
3841,2010,10586
3842,2010,14488
3843,2010,18483
3844,2010,9356
3845,2010,6829
3846,2010,9652
3847,2010,3894
3849,2010,12406
3850,2010,20253
3851,2010,16734
3852,2010,10575
3853,2010,10036
3854,2010,6658
3855,2010,17641
3856,2010,11591
3857,2010,30211
3858,2010,14772
3859,2010,9455
3860,2010,9452
3861,2010,4085
3862,2010,7173
3863,2010,10328
3864,2010,10362
3866,2010,17890
3867,2010,5215
3869,2010,20979
3870,2010,12655
3871,2010,2961
3872,2010,6232
3873,2010,16129
3874,2010,11444
3875,2010,21248
3876,2010,12959
3877,2010,13660
3878,2010,12555
3879,2010,11845
3880,2010,9747
3881,2010,20473
3882,2010,10555
3883,2010,10388
3884,2010,4950
3885,2010,7129
3886,2010,17305
3887,2010,6506
3888,2010,32051
3889,2010,10110
3890,2010,6951
3891,2010,11027
3892,2010,18583
3893,2010,8139
3894,2010,11499
3895,2010,13682
3896,2010,17071
3897,2010,15420
3898,2010,15963
3899,2010,14096
3900,2010,11854
3901,2010,15162
3902,2010,15339
3903,2010,18586
3904,2010,5662
3905,2010,11683
3906,2010,16749
3907,2010,22278
3908,2010,14288
3909,2010,12723
3910,2010,2013
3911,2010,9090
3912,2010,12025
3913,2010,16627
3914,2010,12797
3916,2010,4225
3917,2010,13171
3918,2010,11449
3919,2010,7220
3920,2010,11307
3921,2010,22383
3922,2010,8899
3923,2010,18349
3924,2010,15957
3925,2010,3203
3927,2010,8964
3928,2010,8800
3929,2010,20190
3930,2010,11430
3931,2010,7913
3932,2010,9068
3933,2010,17171
3934,2010,18188
3935,2010,9657
3936,2010,14090
3937,2010,4768
3938,2010,12207
3939,2010,15989
3940,2010,14087
3941,2010,8067
3942,2010,9792
3943,2010,4275
3944,2010,11505
3945,2010,9685
3946,2010,3521
3947,2010,20196
3948,2010,7880
3949,2010,26324
3950,2010,14630
3951,2010,10026
3952,2010,11367
3954,2010,7811
3956,2010,8160
3957,2010,2637
3958,2010,9060
3959,2010,10911
3960,2010,11859
3961,2010,11305
3962,2010,8834
3963,2010,8525
3964,2010,9209
3965,2010,1340
3966,2010,37461
3967,2010,17018
3968,2010,7794
3969,2010,12921
3970,2010,11571
3971,2010,15282
3972,2010,9742
3973,2010,20162
3974,2010,14368
3975,2010,14093
3976,2010,3536
3977,2010,13386
3978,2010,17403
3979,2010,8175
3980,2010,11482
3981,2010,7995
3982,2010,9056
3983,2010,20143
3984,2010,14866
3985,2010,19530
3986,2010,26496
3987,2010,18137
3988,2010,16527
3989,2010,8562
3990,2010,7092
3991,2010,9003
3992,2010,5057
3993,2010,9990
3994,2010,24295
3995,2010,20555
3996,2010,16613
3997,2010,6601
3998,2010,13938
3999,2010,9044
4000,2010,7681
4002,2010,20506
4003,2010,8407
4004,2010,12570
4005,2010,11467
4006,2010,11257
4007,2010,11758
4008,2010,33662
4009,2010,15176
4010,2010,24592
4011,2010,4972
4012,2010,24812
4013,2010,7652
4014,2010,4601
4015,2010,14794
4016,2010,21780
4017,2010,21265
4018,2010,19282
4019,2010,9919
4020,2010,25375
4021,2010,15929
4022,2010,13942
4023,2010,7614
4024,2010,12282
4025,2010,27066
4026,2010,11063
4027,2010,5424
4028,2010,29230
4029,2010,13314
4030,2010,14495
4031,2010,10034
4032,2010,10881
4033,2010,9805
4035,2010,3425
4036,2010,12336
4037,2010,13980
4038,2010,16090
4039,2010,2672
4040,2010,16615
4041,2010,11979
4042,2010,12764
4043,2010,5997
4044,2010,8995
4045,2010,10209
4046,2010,9986
4047,2010,14279
4048,2010,20999
4049,2010,68673
4050,2010,3683
4051,2010,8548
4052,2010,6460
4053,2010,6398
4054,2010,11998
4055,2010,7571
4056,2010,27905
4057,2010,19965
4058,2010,6003
4059,2010,4898
4060,2010,13167
4061,2010,13853
4062,2010,19702
4063,2010,8202
4064,2010,23544
4065,2010,7336
4066,2010,7507
4067,2010,4583
4068,2010,8747
4069,2010,2934
4070,2010,13675
4071,2010,13249
4072,2010,10760
4073,2010,7324
4074,2010,13646
4075,2010,40367
4076,2010,5350
4077,2010,6225
4078,2010,7492
4079,2010,8657
4080,2010,8494
4081,2010,6325
4082,2010,12874
4083,2010,6951
4084,2010,6706
4085,2010,9957
4086,2010,11099
4087,2010,10137
4088,2010,24992
4089,2010,9860
4090,2010,13228
4091,2010,9286
4092,2010,20095
4093,2010,7467
4094,2010,15661
4095,2010,10628
4096,2010,10685
4097,2010,11818
4098,2010,9023
4099,2010,9642
4101,2010,22705
4102,2010,13434
4103,2010,5914
4104,2010,4690
4105,2010,5456
4106,2010,10762
4107,2010,20944
4108,2010,2340
4109,2010,5403
4110,2010,4758
4111,2010,21219
4112,2010,13438
4113,2010,9116
4114,2010,11564
4115,2010,15496
4116,2010,20593
4117,2010,7620
4118,2010,16263
4119,2010,7432
4120,2010,45186
4121,2010,14167
4122,2010,18462
4123,2010,11400
4124,2010,22236
4125,2010,6935
4126,2010,6869
4127,2010,8407
4128,2010,15744
4129,2010,14266
4130,2010,2041
4131,2010,6370
4132,2010,8690
4133,2010,10985
4134,2010,12665
4135,2010,10872
4136,2010,8195
4137,2010,11869
4138,2010,25738
4139,2010,17102
4140,2010,14695
4141,2010,13638
4142,2010,6495
4143,2010,7391
4144,2010,6823
4145,2010,14252
4146,2010,7964
4148,2010,14837
4149,2010,14624
4150,2010,28381
4151,2010,2175
4152,2010,19451
4153,2010,12382
4154,2010,5303
4155,2010,13001
4156,2010,9175
4158,2010,14964
4159,2010,13115
4160,2010,7423
4161,2010,11048
4162,2010,8687
4163,2010,13608
4164,2010,26940
4165,2010,9879
4166,2010,8482
4167,2010,5153
4168,2010,10792
4169,2010,4981
4170,2010,7333
4171,2010,2868
4172,2010,10162
4173,2010,2709
4174,2010,19892
4175,2010,18805
4176,2010,6270
4177,2010,8597
4178,2010,9788
4179,2010,12852
4180,2010,6760
4181,2010,8124
4182,2010,190520
4183,2010,10339
4184,2010,17065
4185,2010,9529
4186,2010,6596
4187,2010,8274
4188,2010,11291
4189,2010,3240
4190,2010,1527
4191,2010,9122
4192,2010,23431
4193,2010,22524
4194,2010,58710
4195,2010,20710
4196,2010,11634
4197,2010,7357
4198,2010,6920
4199,2010,21535
4200,2010,7198
4201,2010,17060
4202,2010,15391
4203,2010,9982
4204,2010,20938
4205,2010,6753
4206,2010,7560
4207,2010,2395
4208,2010,20248
4209,2010,24983
4210,2010,12615
4211,2010,13909
4212,2010,38974
4213,2010,12585
4214,2010,13434
4215,2010,20878
4216,2010,12330
4217,2010,26400
4218,2010,11036
4219,2010,2156
4220,2010,8816
4221,2010,8509
4222,2010,8485
4223,2010,6963
4224,2010,12181
4225,2010,14596
4226,2010,18634
4227,2010,11617
4228,2010,4868
4229,2010,5540
4231,2010,13592
4232,2010,28388
4233,2010,7636
4234,2010,6774
4235,2010,8030
4236,2010,9508
4237,2010,5758
4238,2010,7868
4239,2010,14034
4240,2010,9167
4241,2010,7396
4242,2010,8917
4243,2010,11977
4244,2010,14758
4245,2010,18966
4246,2010,14284
4247,2010,2397
4248,2010,10518
4249,2010,13094
4250,2010,29784
4251,2010,14650
4252,2010,35877
4253,2010,23690
4254,2010,10825
4255,2010,13059
4256,2010,11037
4257,2010,8408
4258,2010,26468
4259,2010,13627
4260,2010,23413
4261,2010,8469
4262,2010,18018
4263,2010,12596
4264,2010,7507
4265,2010,8819
4266,2010,9441
4267,2010,7174
4268,2010,9990
4269,2010,12458
4270,2010,10383
4271,2010,7585
4272,2010,18003
4273,2010,14432
4274,2010,11142
4275,2010,2153
4277,2010,4367
4278,2010,16722
4279,2010,8013
4280,2010,21293
4281,2010,22279
4282,2010,17585
4283,2010,11664
4284,2010,10911
4286,2010,6115
4287,2010,8285
4288,2010,10328
4289,2010,21376
4291,2010,14799
4292,2010,25201
4293,2010,9583
4294,2010,10546
4295,2010,5081
4296,2010,6007
4297,2010,11533
4298,2010,14948
4299,2010,8259
4300,2010,19229
4301,2010,10340
4302,2010,8109
4303,2010,13044
4304,2010,28163
4305,2010,5561
4306,2010,10204
4307,2010,20936
4308,2010,8576
4309,2010,6055
4310,2010,8697
4311,2010,17804
4312,2010,7650
4313,2010,10711
4314,2010,12460
4315,2010,17536
4316,2010,9434
4317,2010,7754
4318,2010,20906
4319,2010,25070
4320,2010,8088
4321,2010,14549
4322,2010,12369
4323,2010,15974
4324,2010,6695
4325,2010,20152
4326,2010,20828
4327,2010,14534
4328,2010,19640
4329,2010,26986
4330,2010,14605
4331,2010,11647
4332,2010,8845
4334,2010,6932
4335,2010,11585
4336,2010,16715
4338,2010,10830
4339,2010,11280
4340,2010,8208
4341,2010,5111
4342,2010,9860
4343,2010,4693
4344,2010,23531
4345,2010,6591
4346,2010,3045
4347,2010,11827
4348,2010,4670
4350,2010,10492
4351,2010,8322
4352,2010,17774
4353,2010,15722
4354,2010,7227
4355,2010,6327
4356,2010,4861
4357,2010,11438
4358,2010,8182
4359,2010,13125
4360,2010,16882
4361,2010,9900
4362,2010,24066
4363,2010,23565
4364,2010,6401
4365,2010,9291
4366,2010,11641
4367,2010,9437
4368,2010,10248
4369,2010,8305
4370,2010,18078
4371,2010,3630
4372,2010,10604
4373,2010,5468
4374,2010,10061
4375,2010,20336
4376,2010,2994
4377,2010,20764
4378,2010,20693
4379,2010,36199
4380,2010,13826
4381,2010,8247
4382,2010,20039
4383,2010,14292
4384,2010,21263
4385,2010,10892
4386,2010,13378
4387,2010,12256
4388,2010,10004
4389,2010,5303
4390,2010,12746
4391,2010,10554
4392,2010,18844
4393,2010,12709
4394,2010,6059
4395,2010,9690
4396,2010,13915
4397,2010,8172
4398,2010,7380
4399,2010,7489
4400,2010,4395
4401,2010,10771
4402,2010,13374
4403,2010,9857
4404,2010,16267
4406,2010,13795
4408,2010,13855
4409,2010,16670
4412,2010,25880
4413,2010,10561
4414,2010,20860
4415,2010,20154
4416,2010,9873
4417,2010,14364
4418,2010,4654
4419,2010,28631
4420,2010,12493
4421,2010,5140
4422,2010,1308
4423,2010,11596
4424,2010,12462
4425,2010,9506
4426,2010,18284
4427,2010,9988
4428,2010,36940
4429,2010,7464
4430,2010,15560
4431,2010,10036
4432,2010,15076
4433,2010,8071
4434,2010,10887
4435,2010,7535
4436,2010,6313
4437,2010,9504
4438,2010,10679
4439,2010,22974
4440,2010,10435
4441,2010,25863
4442,2010,7264
4443,2010,27569
4444,2010,6601
4445,2010,10404
4446,2010,12176
4447,2010,12359
4449,2010,12443
4450,2010,18998
4451,2010,12927
4452,2010,8210
4454,2010,19051
4455,2010,13930
4456,2010,8804
4457,2010,26714
4458,2010,17667
4459,2010,12780
4460,2010,14977
4461,2010,7746
4462,2010,5748
4463,2010,8152
4464,2010,23797
4465,2010,4007
4466,2010,16189
4467,2010,20618
4468,2010,8339
4469,2010,12190
4470,2010,20027
4471,2010,10372
4472,2010,24810
4473,2010,28014
4474,2010,18253
4475,2010,6034
4476,2010,21124
4477,2010,15158
4478,2010,2146
4479,2010,12902
4480,2010,8800
4481,2010,3318
4482,2010,14251
4483,2010,5563
4484,2010,16907
4485,2010,11390
4486,2010,24151
4487,2010,9229
4488,2010,8885
4490,2010,10074
4491,2010,15939
4492,2010,25218
4493,2010,10386
4494,2010,11612
4495,2010,4488
4496,2010,6886
4497,2010,5969
4498,2010,8499
4499,2010,9212
4500,2010,18830
4501,2010,16305
4502,2010,22156
4503,2010,16060
4504,2010,13043
4505,2010,8497
4506,2010,5174
4507,2010,11446
4508,2010,16304
4509,2010,12836
4510,2010,9454
4511,2010,5471
4512,2010,7914
4513,2010,5834
4516,2010,17336
4517,2010,9776
4518,2010,6465
4519,2010,18701
4520,2010,13933
4521,2010,8260
4522,2010,15757
4523,2010,6839
4524,2010,11868
4525,2010,6840
4526,2010,9619
4527,2010,20780
4528,2010,9785
4530,2010,9498
4531,2010,14959
4532,2010,19529
4533,2010,12300
4535,2010,16143
4536,2010,8101
4537,2010,25246
4538,2010,11416
4540,2010,16155
4541,2010,20191
4542,2010,9233
4543,2010,9437
4544,2010,8991
4545,2010,14090
4546,2010,13276
4547,2010,7033
4548,2010,10411
4549,2010,9335
4550,2010,17247
4551,2010,14145
4552,2010,8181
4553,2010,9899
4554,2010,24314
4555,2010,3337
4556,2010,12950
4557,2010,31329
4558,2010,18043
4559,2010,15519
4560,2010,21826
4561,2010,11571
4563,2010,11266
4564,2010,11452
4565,2010,16842
4566,2010,13141
4567,2010,19290
4568,2010,21731
4569,2010,10264
4570,2010,30884
4571,2010,8945
4572,2010,16223
4573,2010,10597
4575,2010,24860
4576,2010,16010
4577,2010,7563
4578,2010,10631
4579,2010,13955
4580,2010,4685
4581,2010,30167
4582,2010,11046
4583,2010,10524
4585,2010,11250
4586,2010,26489
4588,2010,18267
4589,2010,10174
4590,2010,6095
4591,2010,6825
4592,2010,10079
4593,2010,11011
4594,2010,9490
4595,2010,14039
4597,2010,8264
4598,2010,25406
4599,2010,8794
4600,2010,13252
4601,2010,11895
4602,2010,13779
4604,2010,6255
4605,2010,14877
4606,2010,10474
4607,2010,14809
4608,2010,12422
4609,2010,11136
4610,2010,7767
4611,2010,12167
4612,2010,2242
4613,2010,15959
4614,2010,17181
4616,2010,25236
4617,2010,15172
4618,2010,15331
4619,2010,12287
4620,2010,30611
4621,2010,18174
4622,2010,9818
4623,2010,11001
4624,2010,10187
4625,2010,18018
4627,2010,11690
4628,2010,28864
4629,2010,9721
4630,2010,6622
4631,2010,6484
4632,2010,16657
4633,2010,7512
4634,2010,14320
4635,2010,13959
4637,2010,7989
4638,2010,9052
4639,2010,11125
4640,2010,10263
4641,2010,15300
4642,2010,19156
4643,2010,10435
4644,2010,10147
4645,2010,29952
4646,2010,14100
4647,2010,10986
4648,2010,9126
4649,2010,7928
4650,2010,11572
4651,2010,9700
4652,2010,20000
4653,2010,8986
4654,2010,7539
4655,2010,11562
4656,2010,13047
4657,2010,12340
4658,2010,11720
4659,2010,9656
4660,2010,14442
4661,2010,13671
4664,2010,13714
4665,2010,5687
4666,2010,6029
4667,2010,11023
4668,2010,6599
4669,2010,4227
4670,2010,22572
4671,2010,22424
4672,2010,14469
4673,2010,22852
4674,2010,5085
4675,2010,7886
4676,2010,14950
4677,2010,20528
4678,2010,8824
4679,2010,8298
4680,2010,18443
4681,2010,8254
4682,2010,19158
4684,2010,5202
4685,2010,15621
4686,2010,4145
4687,2010,13033
4688,2010,16288
4689,2010,17250
4690,2010,18043
4691,2010,14562
4692,2010,21247
4693,2010,12748
4694,2010,8614
4695,2010,33873
4696,2010,11959
4697,2010,22343
4698,2010,31660
4699,2010,19998
4700,2010,5995
4701,2010,4236
4702,2010,8630
4703,2010,7043
4704,2010,5733
4705,2010,9238
4706,2010,18547
4707,2010,17574
4708,2010,5707
4709,2010,19614
4710,2010,18467
4712,2010,6039
4713,2010,10601
4714,2010,10791
4715,2010,10858
4716,2010,16316
4717,2010,11505
4718,2010,19863
4719,2010,10012
4720,2010,16824
4721,2010,11407
4722,2010,6767
4723,2010,15896
4724,2010,12855
4725,2010,14384
4726,2010,24061
4727,2010,7450
4728,2010,10715
4729,2010,10440
4730,2010,17566
4731,2010,4744
4732,2010,10480
4733,2010,5383
4734,2010,15701
4736,2010,17334
4737,2010,12471
4738,2010,11042
4739,2010,14230
4740,2010,9685
4741,2010,9559
4742,2010,10571
4743,2010,13105
4744,2010,8928
4745,2010,9182
4746,2010,6236
4747,2010,9914
4748,2010,9777
